"","ID","SEX","FOODITEM","BOUTDURATION","ages","new.rank","female","male","KID","new.f","new.m","rank","adult.presence"
"420","WK","0",525,13,3,4,"0","2","WK","1","2","1","2"
"421","WK","0",525,13,3,4,"0","2","WK","1","2","1","2"
"422","WK","0",525,9,3,4,"0","2","WK","1","2","1","2"
"423","WK","0",525,5,3,4,"0","2","WK","1","2","1","2"
"424","WK","0",525,5,3,4,"0","2","WK","1","2","1","2"
"425","WK","0",525,5,3,4,"0","2","WK","1","2","1","2"
"426","WK","0",525,25,3,4,"0","2","WK","1","2","1","2"
"427","WK","0",525,84,3,4,"0","2","WK","1","2","1","2"
"428","WK","0",525,15,3,4,"0","2","WK","1","2","1","2"
"429","WK","0",525,196,3,4,"0","2","WK","1","2","1","2"
"430","WK","0",525,3,3,4,"0","2","WK","1","2","1","2"
"431","WK","0",525,116,3,4,"0","2","WK","1","2","1","2"
"432","WK","0",525,7,3,4,"0","2","WK","1","2","1","2"
"433","WK","0",525,297,3,4,"0","2","WK","1","2","1","2"
"434","XA","0",525,88,5,4,"0","2","XA","1","2","1","2"
"435","XA","0",525,7,5,4,"0","2","XA","1","2","1","2"
"436","XE","1",525,56,3,4,"0","2","XE","1","2","1","2"
"437","YN","1",525,21,2,4,"0","2","YN","1","2","1","2"
"438","YN","1",525,4,2,4,"0","2","YN","1","2","1","2"
"439","YN","1",525,5,2,4,"0","2","YN","1","2","1","2"
"440","YN","1",525,13,2,4,"0","2","YN","1","2","1","2"
"441","YN","1",525,4,2,4,"0","2","YN","1","2","1","2"
"442","YN","1",525,10,2,4,"0","2","YN","1","2","1","2"
"443","YN","1",525,4,2,4,"0","2","YN","1","2","1","2"
"444","YN","1",525,6,2,4,"0","2","YN","1","2","1","2"
"445","YV","1",525,12,6,4,"0","2","YV","1","2","1","2"
"446","YV","1",525,272,6,4,"0","2","YV","1","2","1","2"
"447","YV","1",525,13,6,4,"0","2","YV","1","2","1","2"
"448","YV","1",525,5,6,4,"0","2","YV","1","2","1","2"
"449","YV","1",525,253,6,4,"0","2","YV","1","2","1","2"
"450","YZ","0",525,254,4,4,"0","2","YZ","1","2","1","2"
"451","AO","1",464,541,4,5,"0","2","AO","1","2","1","2"
"452","AO","1",464,6,4,5,"0","2","AO","1","2","1","2"
"453","AO","1",464,14,4,5,"0","2","AO","1","2","1","2"
"454","AO","1",464,3,4,5,"0","2","AO","1","2","1","2"
"455","AO","1",464,197,4,5,"0","2","AO","1","2","1","2"
"456","AO","1",403,9,4,5,"0","2","AO","1","2","1","2"
"457","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"458","AO","1",403,5,4,5,"0","2","AO","1","2","1","2"
"459","AO","1",403,5,4,5,"0","2","AO","1","2","1","2"
"460","AO","1",403,7,4,5,"0","2","AO","1","2","1","2"
"461","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"462","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"463","AO","1",403,15,4,5,"0","2","AO","1","2","1","2"
"464","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"465","AO","1",403,7,4,5,"0","2","AO","1","2","1","2"
"466","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"467","AO","1",403,2,4,5,"0","2","AO","1","2","1","2"
"468","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"469","AO","1",403,113,4,5,"0","2","AO","1","2","1","2"
"470","AO","1",403,3,4,5,"0","2","AO","1","2","1","2"
"471","AO","1",403,4,4,5,"0","2","AO","1","2","1","2"
"472","AU","0",464,11,2,5,"0","2","AU","1","2","1","2"
"473","AU","0",464,172,2,5,"0","2","AU","1","2","1","2"
"474","AU","0",464,31,2,5,"0","2","AU","1","2","1","2"
"475","AU","0",464,26,2,5,"0","2","AU","1","2","1","2"
"476","AU","0",464,75,2,5,"0","2","AU","1","2","1","2"
"477","AU","0",403,15,2,5,"0","2","AU","1","2","1","2"
"478","AU","0",403,3,2,5,"0","2","AU","1","2","1","2"
"479","AU","0",403,16,2,5,"0","2","AU","1","2","1","2"
"480","AY","0",464,43,2,5,"0","2","AY","1","2","1","2"
"481","AY","0",464,5,2,5,"0","2","AY","1","2","1","2"
"482","AY","0",464,25,2,5,"0","2","AY","1","2","1","2"
"483","AY","0",464,3,2,5,"0","2","AY","1","2","1","2"
"484","AY","0",464,10,2,5,"0","2","AY","1","2","1","2"
"485","AY","0",464,355,2,5,"0","2","AY","1","2","1","2"
"486","AY","0",464,4,2,5,"0","2","AY","1","2","1","2"
"487","AY","0",403,152,2,5,"0","2","AY","1","2","1","2"
"488","AY","0",403,119,2,5,"0","2","AY","1","2","1","2"
"489","AY","0",403,5,2,5,"0","2","AY","1","2","1","2"
"490","AY","0",403,5,2,5,"0","2","AY","1","2","1","2"
"491","AY","0",403,3,2,5,"0","2","AY","1","2","1","2"
"492","AY","0",403,8,2,5,"0","2","AY","1","2","1","2"
"493","BC","1",464,4,4,5,"0","2","BC","1","2","1","2"
"494","BC","1",403,342,4,5,"0","2","BC","1","2","1","2"
"495","BC","1",403,27,4,5,"0","2","BC","1","2","1","2"
"496","BC","1",403,13,4,5,"0","2","BC","1","2","1","2"
"497","BC","1",403,3,4,5,"0","2","BC","1","2","1","2"
"498","BC","1",403,4,4,5,"0","2","BC","1","2","1","2"
"499","BC","1",403,4,4,5,"0","2","BC","1","2","1","2"
"500","BC","1",403,15,4,5,"0","2","BC","1","2","1","2"
"501","BC","1",403,7,4,5,"0","2","BC","1","2","1","2"
"502","BC","1",403,3,4,5,"0","2","BC","1","2","1","2"
"503","BC","1",403,6,4,5,"0","2","BC","1","2","1","2"
"504","BC","1",403,3,4,5,"0","2","BC","1","2","1","2"
"505","BC","1",403,11,4,5,"0","2","BC","1","2","1","2"
"506","BC","1",403,3,4,5,"0","2","BC","1","2","1","2"
"507","BC","1",403,3,4,5,"0","2","BC","1","2","1","2"
"508","BC","1",403,7,4,5,"0","2","BC","1","2","1","2"
"509","BC","1",403,5,4,5,"0","2","BC","1","2","1","2"
"510","BD","0",464,7,3,5,"0","2","BD","1","2","1","2"
"511","BD","0",464,32,3,5,"0","2","BD","1","2","1","2"
"512","BD","0",464,8,3,5,"0","2","BD","1","2","1","2"
"513","BD","0",464,4,3,5,"0","2","BD","1","2","1","2"
"514","BD","0",464,132,3,5,"0","2","BD","1","2","1","2"
"515","BD","0",464,8,3,5,"0","2","BD","1","2","1","2"
"516","BD","0",464,20,3,5,"0","2","BD","1","2","1","2"
"517","BD","0",464,3,3,5,"0","2","BD","1","2","1","2"
"518","BD","0",464,259,3,5,"0","2","BD","1","2","1","2"
"519","BD","0",464,16,3,5,"0","2","BD","1","2","1","2"
"520","BD","0",464,4,3,5,"0","2","BD","1","2","1","2"
"521","BD","0",464,3,3,5,"0","2","BD","1","2","1","2"
"522","BD","0",403,4,3,5,"0","2","BD","1","2","1","2"
"523","BD","0",403,4,3,5,"0","2","BD","1","2","1","2"
"524","BD","0",403,3,3,5,"0","2","BD","1","2","1","2"
"525","BD","0",403,6,3,5,"0","2","BD","1","2","1","2"
"526","BD","0",403,8,3,5,"0","2","BD","1","2","1","2"
"527","BD","0",403,8,3,5,"0","2","BD","1","2","1","2"
"528","BV","0",464,301,3,5,"0","2","BV","1","2","1","2"
"529","BV","0",464,126,3,5,"0","2","BV","1","2","1","2"
"530","BV","0",464,36,3,5,"0","2","BV","1","2","1","2"
"531","BV","0",464,16,3,5,"0","2","BV","1","2","1","2"
"532","BV","0",464,13,3,5,"0","2","BV","1","2","1","2"
"533","BV","0",403,5,3,5,"0","2","BV","1","2","1","2"
"534","BV","0",403,19,3,5,"0","2","BV","1","2","1","2"
"535","BV","0",403,430,3,5,"0","2","BV","1","2","1","2"
"536","BV","0",403,6,3,5,"0","2","BV","1","2","1","2"
"537","BV","0",403,4,3,5,"0","2","BV","1","2","1","2"
"538","BV","0",403,3,3,5,"0","2","BV","1","2","1","2"
"539","BV","0",403,3,3,5,"0","2","BV","1","2","1","2"
"540","BV","0",403,3,3,5,"0","2","BV","1","2","1","2"
"541","BV","0",403,4,3,5,"0","2","BV","1","2","1","2"
"542","CC","0",464,5,2,5,"0","2","CC","1","2","1","2"
"543","CC","0",464,33,2,5,"0","2","CC","1","2","1","2"
"544","CC","0",464,70,2,5,"0","2","CC","1","2","1","2"
"545","CC","0",464,6,2,5,"0","2","CC","1","2","1","2"
"546","CC","0",464,15,2,5,"0","2","CC","1","2","1","2"
"547","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"548","CC","0",464,5,2,5,"0","2","CC","1","2","1","2"
"549","CC","0",464,4,2,5,"0","2","CC","1","2","1","2"
"550","CC","0",464,24,2,5,"0","2","CC","1","2","1","2"
"551","CC","0",464,58,2,5,"0","2","CC","1","2","1","2"
"552","CC","0",464,8,2,5,"0","2","CC","1","2","1","2"
"553","CC","0",464,15,2,5,"0","2","CC","1","2","1","2"
"554","CC","0",464,5,2,5,"0","2","CC","1","2","1","2"
"555","CC","0",464,4,2,5,"0","2","CC","1","2","1","2"
"556","CC","0",464,4,2,5,"0","2","CC","1","2","1","2"
"557","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"558","CC","0",464,6,2,5,"0","2","CC","1","2","1","2"
"559","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"560","CC","0",464,10,2,5,"0","2","CC","1","2","1","2"
"561","CC","0",464,219,2,5,"0","2","CC","1","2","1","2"
"562","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"563","CC","0",464,13,2,5,"0","2","CC","1","2","1","2"
"564","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"565","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"566","CC","0",464,3,2,5,"0","2","CC","1","2","1","2"
"567","CC","0",464,9,2,5,"0","2","CC","1","2","1","2"
"568","CC","0",464,62,2,5,"0","2","CC","1","2","1","2"
"569","CC","0",464,9,2,5,"0","2","CC","1","2","1","2"
"570","CC","0",464,6,2,5,"0","2","CC","1","2","1","2"
"571","CC","0",464,4,2,5,"0","2","CC","1","2","1","2"
"572","CC","0",464,26,2,5,"0","2","CC","1","2","1","2"
"573","CC","0",464,22,2,5,"0","2","CC","1","2","1","2"
"574","CC","0",464,14,2,5,"0","2","CC","1","2","1","2"
"575","CC","0",464,11,2,5,"0","2","CC","1","2","1","2"
"576","CC","0",464,4,2,5,"0","2","CC","1","2","1","2"
"577","CC","0",464,8,2,5,"0","2","CC","1","2","1","2"
"578","CC","0",403,11,2,5,"0","2","CC","1","2","1","2"
"579","CC","0",403,9,2,5,"0","2","CC","1","2","1","2"
"580","CC","0",403,6,2,5,"0","2","CC","1","2","1","2"
"581","CC","0",403,23,2,5,"0","2","CC","1","2","1","2"
"582","CC","0",403,11,2,5,"0","2","CC","1","2","1","2"
"583","CC","0",403,5,2,5,"0","2","CC","1","2","1","2"
"584","CC","0",403,8,2,5,"0","2","CC","1","2","1","2"
"585","CC","0",403,11,2,5,"0","2","CC","1","2","1","2"
"586","CC","0",403,3,2,5,"0","2","CC","1","2","1","2"
"587","CC","0",403,4,2,5,"0","2","CC","1","2","1","2"
"588","CC","0",403,5,2,5,"0","2","CC","1","2","1","2"
"589","CC","0",403,3,2,5,"0","2","CC","1","2","1","2"
"590","CC","0",403,2,2,5,"0","2","CC","1","2","1","2"
"591","CC","0",403,11,2,5,"0","2","CC","1","2","1","2"
"592","CC","0",403,4,2,5,"0","2","CC","1","2","1","2"
"593","CC","0",403,4,2,5,"0","2","CC","1","2","1","2"
"594","CC","0",403,3,2,5,"0","2","CC","1","2","1","2"
"595","CC","0",403,3,2,5,"0","2","CC","1","2","1","2"
"596","CK","1",464,4,5,5,"0","2","CK","1","2","1","2"
"597","CK","1",464,13,5,5,"0","2","CK","1","2","1","2"
"598","CK","1",464,91,5,5,"0","2","CK","1","2","1","2"
"599","CK","1",403,13,5,5,"0","2","CK","1","2","1","2"
"600","CP","1",464,5,3,5,"0","2","CP","1","2","1","2"
"601","CP","1",464,10,3,5,"0","2","CP","1","2","1","2"
"602","CP","1",464,21,3,5,"0","2","CP","1","2","1","2"
"603","CP","1",464,118,3,5,"0","2","CP","1","2","1","2"
"604","CP","1",464,35,3,5,"0","2","CP","1","2","1","2"
"605","CP","1",464,7,3,5,"0","2","CP","1","2","1","2"
"606","CP","1",464,10,3,5,"0","2","CP","1","2","1","2"
"607","CP","1",464,15,3,5,"0","2","CP","1","2","1","2"
"608","CP","1",464,5,3,5,"0","2","CP","1","2","1","2"
"609","CP","1",464,44,3,5,"0","2","CP","1","2","1","2"
"610","CP","1",403,5,3,5,"0","2","CP","1","2","1","2"
"611","CP","1",403,7,3,5,"0","2","CP","1","2","1","2"
"612","CP","1",403,3,3,5,"0","2","CP","1","2","1","2"
"613","CP","1",403,3,3,5,"0","2","CP","1","2","1","2"
"614","CP","1",403,4,3,5,"0","2","CP","1","2","1","2"
"615","CP","1",403,4,3,5,"0","2","CP","1","2","1","2"
"616","CP","1",403,3,3,5,"0","2","CP","1","2","1","2"
"617","DK","0",464,25,3,5,"0","2","DK","1","2","1","2"
"618","DK","0",464,33,3,5,"0","2","DK","1","2","1","2"
"619","DK","0",464,20,3,5,"0","2","DK","1","2","1","2"
"620","DK","0",464,4,3,5,"0","2","DK","1","2","1","2"
"621","DK","0",403,249,3,5,"0","2","DK","1","2","1","2"
"622","DK","0",403,18,3,5,"0","2","DK","1","2","1","2"
"623","DK","0",403,5,3,5,"0","2","DK","1","2","1","2"
"624","DK","0",403,14,3,5,"0","2","DK","1","2","1","2"
"625","DK","0",403,3,3,5,"0","2","DK","1","2","1","2"
"626","DK","0",403,9,3,5,"0","2","DK","1","2","1","2"
"627","DZ","1",464,39,4,5,"0","2","DZ","1","2","1","2"
"628","DZ","1",464,46,4,5,"0","2","DZ","1","2","1","2"
"629","DZ","1",464,13,4,5,"0","2","DZ","1","2","1","2"
"630","DZ","1",464,30,4,5,"0","2","DZ","1","2","1","2"
"631","DZ","1",464,5,4,5,"0","2","DZ","1","2","1","2"
"632","DZ","1",464,22,4,5,"0","2","DZ","1","2","1","2"
"633","DZ","1",403,95,4,5,"0","2","DZ","1","2","1","2"
"634","DZ","1",403,27,4,5,"0","2","DZ","1","2","1","2"
"635","DZ","1",403,7,4,5,"0","2","DZ","1","2","1","2"
"636","DZ","1",403,6,4,5,"0","2","DZ","1","2","1","2"
"637","DZ","1",403,4,4,5,"0","2","DZ","1","2","1","2"
"638","EK","1",464,8,2,5,"0","2","EK","1","2","1","2"
"639","EK","1",464,3,2,5,"0","2","EK","1","2","1","2"
"640","EK","1",464,3,2,5,"0","2","EK","1","2","1","2"
"641","EK","1",464,6,2,5,"0","2","EK","1","2","1","2"
"642","EK","1",464,5,2,5,"0","2","EK","1","2","1","2"
"643","EK","1",464,3,2,5,"0","2","EK","1","2","1","2"
"644","EK","1",464,47,2,5,"0","2","EK","1","2","1","2"
"645","EK","1",465,5,2,5,"0","2","EK","1","2","1","2"
"646","EK","1",403,15,2,5,"0","2","EK","1","2","1","2"
"647","EK","1",403,4,2,5,"0","2","EK","1","2","1","2"
"648","EK","1",403,5,2,5,"0","2","EK","1","2","1","2"
"649","EK","1",403,21,2,5,"0","2","EK","1","2","1","2"
"650","EK","1",403,82,2,5,"0","2","EK","1","2","1","2"
"651","EK","1",403,8,2,5,"0","2","EK","1","2","1","2"
"652","EK","1",403,39,2,5,"0","2","EK","1","2","1","2"
"653","EK","1",403,3,2,5,"0","2","EK","1","2","1","2"
"654","EO","1",464,32,4,5,"0","2","EO","1","2","1","2"
"655","EO","1",464,36,4,5,"0","2","EO","1","2","1","2"
"656","EO","1",464,3,4,5,"0","2","EO","1","2","1","2"
"657","EO","1",464,26,4,5,"0","2","EO","1","2","1","2"
"658","EO","1",403,3,4,5,"0","2","EO","1","2","1","2"
"659","EO","1",403,3,4,5,"0","2","EO","1","2","1","2"
"660","EO","1",403,10,4,5,"0","2","EO","1","2","1","2"
"661","EO","1",403,4,4,5,"0","2","EO","1","2","1","2"
"662","EO","1",403,3,4,5,"0","2","EO","1","2","1","2"
"663","EO","1",403,3,4,5,"0","2","EO","1","2","1","2"
"664","EO","1",403,374,4,5,"0","2","EO","1","2","1","2"
"665","EO","1",403,29,4,5,"0","2","EO","1","2","1","2"
"666","EP","0",464,6,5,5,"0","2","EP","1","2","1","2"
"667","EP","0",464,25,5,5,"0","2","EP","1","2","1","2"
"668","EP","0",464,3,5,5,"0","2","EP","1","2","1","2"
"669","EP","0",464,3,5,5,"0","2","EP","1","2","1","2"
"670","EP","0",464,3,5,5,"0","2","EP","1","2","1","2"
"671","EP","0",464,9,5,5,"0","2","EP","1","2","1","2"
"672","EP","0",464,30,5,5,"0","2","EP","1","2","1","2"
"673","EP","0",464,19,5,5,"0","2","EP","1","2","1","2"
"674","EP","0",403,3,5,5,"0","2","EP","1","2","1","2"
"675","EP","0",403,3,5,5,"0","2","EP","1","2","1","2"
"676","EP","0",403,184,5,5,"0","2","EP","1","2","1","2"
"677","EP","0",403,5,5,5,"0","2","EP","1","2","1","2"
"678","EP","0",403,3,5,5,"0","2","EP","1","2","1","2"
"679","EP","0",403,4,5,5,"0","2","EP","1","2","1","2"
"680","FB","1",464,18,6,5,"0","2","FB","1","2","1","2"
"681","FB","1",464,8,6,5,"0","2","FB","1","2","1","2"
"682","FB","1",464,19,6,5,"0","2","FB","1","2","1","2"
"683","FB","1",464,16,6,5,"0","2","FB","1","2","1","2"
"684","FB","1",464,5,6,5,"0","2","FB","1","2","1","2"
"685","FB","1",464,4,6,5,"0","2","FB","1","2","1","2"
"686","FB","1",464,3,6,5,"0","2","FB","1","2","1","2"
"687","FB","1",403,48,6,5,"0","2","FB","1","2","1","2"
"688","FB","1",403,5,6,5,"0","2","FB","1","2","1","2"
"689","FB","1",403,18,6,5,"0","2","FB","1","2","1","2"
"690","FB","1",403,5,6,5,"0","2","FB","1","2","1","2"
"691","FB","1",403,5,6,5,"0","2","FB","1","2","1","2"
"692","FE","1",464,349,5,5,"0","2","FE","1","2","1","2"
"693","FE","1",464,36,5,5,"0","2","FE","1","2","1","2"
"694","FE","1",464,36,5,5,"0","2","FE","1","2","1","2"
"695","FE","1",464,374,5,5,"0","2","FE","1","2","1","2"
"696","FE","1",464,11,5,5,"0","2","FE","1","2","1","2"
"697","FE","1",464,258,5,5,"0","2","FE","1","2","1","2"
"698","FE","1",464,22,5,5,"0","2","FE","1","2","1","2"
"699","FE","1",464,3,5,5,"0","2","FE","1","2","1","2"
"700","FE","1",464,5,5,5,"0","2","FE","1","2","1","2"
"701","FE","1",464,5,5,5,"0","2","FE","1","2","1","2"
"702","FE","1",403,12,5,5,"0","2","FE","1","2","1","2"
"703","FE","1",403,4,5,5,"0","2","FE","1","2","1","2"
"704","FE","1",403,4,5,5,"0","2","FE","1","2","1","2"
"705","FE","1",403,14,5,5,"0","2","FE","1","2","1","2"
"706","GT","0",464,226,4,5,"0","2","GT","1","2","1","2"
"707","GT","0",464,58,4,5,"0","2","GT","1","2","1","2"
"708","GT","0",464,19,4,5,"0","2","GT","1","2","1","2"
"709","GT","0",464,4,4,5,"0","2","GT","1","2","1","2"
"710","GT","0",464,349,4,5,"0","2","GT","1","2","1","2"
"711","GT","0",464,40,4,5,"0","2","GT","1","2","1","2"
"712","GT","0",403,9,4,5,"0","2","GT","1","2","1","2"
"713","GT","0",403,11,4,5,"0","2","GT","1","2","1","2"
"714","GT","0",403,2,4,5,"0","2","GT","1","2","1","2"
"715","GT","0",403,3,4,5,"0","2","GT","1","2","1","2"
"716","GT","0",403,3,4,5,"0","2","GT","1","2","1","2"
"717","GT","0",403,4,4,5,"0","2","GT","1","2","1","2"
"718","GT","0",403,2,4,5,"0","2","GT","1","2","1","2"
"719","GT","0",403,3,4,5,"0","2","GT","1","2","1","2"
"720","GT","0",403,12,4,5,"0","2","GT","1","2","1","2"
"721","GT","0",403,12,4,5,"0","2","GT","1","2","1","2"
"722","GT","0",403,4,4,5,"0","2","GT","1","2","1","2"
"723","GT","0",403,4,4,5,"0","2","GT","1","2","1","2"
"724","GT","0",403,4,4,5,"0","2","GT","1","2","1","2"
"725","IE","0",464,13,4,5,"0","2","IE","1","2","1","2"
"726","IE","0",403,6,4,5,"0","2","IE","1","2","1","2"
"727","IE","0",403,5,4,5,"0","2","IE","1","2","1","2"
"728","IE","0",403,23,4,5,"0","2","IE","1","2","1","2"
"729","JA","1",464,64,5,5,"0","2","JA","1","2","1","2"
"730","JA","1",464,16,5,5,"0","2","JA","1","2","1","2"
"731","JA","1",464,273,5,5,"0","2","JA","1","2","1","2"
"732","JA","1",464,5,5,5,"0","2","JA","1","2","1","2"
"733","JA","1",464,107,5,5,"0","2","JA","1","2","1","2"
"734","JA","1",403,6,5,5,"0","2","JA","1","2","1","2"
"735","JA","1",403,46,5,5,"0","2","JA","1","2","1","2"
"736","JA","1",403,28,5,5,"0","2","JA","1","2","1","2"
"737","JA","1",403,6,5,5,"0","2","JA","1","2","1","2"
"738","JA","1",403,4,5,5,"0","2","JA","1","2","1","2"
"739","JA","1",403,5,5,5,"0","2","JA","1","2","1","2"
"740","JA","1",403,5,5,5,"0","2","JA","1","2","1","2"
"741","KW","1",464,72,4,5,"0","2","KW","1","2","1","2"
"742","KW","1",464,18,4,5,"0","2","KW","1","2","1","2"
"743","KW","1",464,10,4,5,"0","2","KW","1","2","1","2"
"744","KW","1",464,6,4,5,"0","2","KW","1","2","1","2"
"745","KW","1",464,56,4,5,"0","2","KW","1","2","1","2"
"746","KW","1",464,4,4,5,"0","2","KW","1","2","1","2"
"747","KW","1",464,27,4,5,"0","2","KW","1","2","1","2"
"748","KW","1",464,137,4,5,"0","2","KW","1","2","1","2"
"749","KW","1",464,24,4,5,"0","2","KW","1","2","1","2"
"750","KW","1",464,7,4,5,"0","2","KW","1","2","1","2"
"751","KW","1",464,5,4,5,"0","2","KW","1","2","1","2"
"752","KW","1",464,5,4,5,"0","2","KW","1","2","1","2"
"753","KW","1",403,7,4,5,"0","2","KW","1","2","1","2"
"754","KW","1",403,4,4,5,"0","2","KW","1","2","1","2"
"755","KW","1",403,2,4,5,"0","2","KW","1","2","1","2"
"756","KW","1",403,2,4,5,"0","2","KW","1","2","1","2"
"757","KW","1",403,4,4,5,"0","2","KW","1","2","1","2"
"758","KW","1",403,125,4,5,"0","2","KW","1","2","1","2"
"759","KW","1",403,17,4,5,"0","2","KW","1","2","1","2"
"760","KW","1",403,8,4,5,"0","2","KW","1","2","1","2"
"761","KW","1",403,3,4,5,"0","2","KW","1","2","1","2"
"762","NC","1",464,20,4,5,"0","2","NC","1","2","1","2"
"763","NC","1",464,8,4,5,"0","2","NC","1","2","1","2"
"764","NC","1",464,21,4,5,"0","2","NC","1","2","1","2"
"765","NC","1",464,247,4,5,"0","2","NC","1","2","1","2"
"766","NC","1",464,23,4,5,"0","2","NC","1","2","1","2"
"767","NC","1",464,17,4,5,"0","2","NC","1","2","1","2"
"768","NC","1",464,17,4,5,"0","2","NC","1","2","1","2"
"769","NC","1",464,5,4,5,"0","2","NC","1","2","1","2"
"770","NC","1",464,33,4,5,"0","2","NC","1","2","1","2"
"771","NC","1",464,136,4,5,"0","2","NC","1","2","1","2"
"772","NC","1",403,10,4,5,"0","2","NC","1","2","1","2"
"773","NC","1",403,4,4,5,"0","2","NC","1","2","1","2"
"774","NC","1",403,7,4,5,"0","2","NC","1","2","1","2"
"775","NC","1",403,3,4,5,"0","2","NC","1","2","1","2"
"776","NC","1",403,3,4,5,"0","2","NC","1","2","1","2"
"777","NC","1",403,3,4,5,"0","2","NC","1","2","1","2"
"778","NC","1",403,3,4,5,"0","2","NC","1","2","1","2"
"779","NC","1",403,10,4,5,"0","2","NC","1","2","1","2"
"780","NC","1",403,7,4,5,"0","2","NC","1","2","1","2"
"781","NC","1",403,4,4,5,"0","2","NC","1","2","1","2"
"782","NC","1",403,5,4,5,"0","2","NC","1","2","1","2"
"783","NC","1",403,175,4,5,"0","2","NC","1","2","1","2"
"784","NT","0",464,75,3,5,"0","2","NT","1","2","1","2"
"785","NT","0",464,88,3,5,"0","2","NT","1","2","1","2"
"786","NT","0",464,2,3,5,"0","2","NT","1","2","1","2"
"787","NT","0",464,14,3,5,"0","2","NT","1","2","1","2"
"788","NT","0",464,46,3,5,"0","2","NT","1","2","1","2"
"789","NT","0",464,19,3,5,"0","2","NT","1","2","1","2"
"790","NT","0",464,31,3,5,"0","2","NT","1","2","1","2"
"791","NT","0",464,26,3,5,"0","2","NT","1","2","1","2"
"792","NT","0",465,4,3,5,"0","2","NT","1","2","1","2"
"793","NT","0",403,105,3,5,"0","2","NT","1","2","1","2"
"794","NT","0",403,15,3,5,"0","2","NT","1","2","1","2"
"795","PG","0",464,527,2,5,"0","2","PG","1","2","1","2"
"796","PG","0",464,311,2,5,"0","2","PG","1","2","1","2"
"797","PG","0",464,10,2,5,"0","2","PG","1","2","1","2"
"798","PG","0",464,54,2,5,"0","2","PG","1","2","1","2"
"799","PG","0",464,37,2,5,"0","2","PG","1","2","1","2"
"800","PG","0",464,14,2,5,"0","2","PG","1","2","1","2"
"801","PG","0",464,20,2,5,"0","2","PG","1","2","1","2"
"802","PG","0",464,5,2,5,"0","2","PG","1","2","1","2"
"803","PG","0",464,56,2,5,"0","2","PG","1","2","1","2"
"804","PG","0",464,50,2,5,"0","2","PG","1","2","1","2"
"805","PG","0",464,4,2,5,"0","2","PG","1","2","1","2"
"806","PG","0",464,8,2,5,"0","2","PG","1","2","1","2"
"807","PG","0",464,5,2,5,"0","2","PG","1","2","1","2"
"808","PG","0",464,4,2,5,"0","2","PG","1","2","1","2"
"809","PG","0",403,48,2,5,"0","2","PG","1","2","1","2"
"810","PG","0",403,8,2,5,"0","2","PG","1","2","1","2"
"811","PG","0",403,4,2,5,"0","2","PG","1","2","1","2"
"812","PG","0",403,3,2,5,"0","2","PG","1","2","1","2"
